Airline,Date_of_Journey,Source,Destination,Dep_Time,Arrival_Time,Duration,Total_Stops,Price,day_of_journey,month_of_journey,count_journey_days,dep_day_part,arrival_day_part,check-in baggage included,In-flight meal,Change airports,Business class,layover,stop_points, AMD , ATQ , BBI , BDQ , BHO , BLR , BOM , CCU , COK , DED , DEL , GAU , GOI , GWL , HBX , HYD , IDR , IMF , ISK , IXA , IXB , IXC , IXR , IXU , IXZ , JAI , JDH , JLR , KNU , LKO , MAA , NAG , NDC , PAT , PNQ , RPR , STV , TRV , UDR , VGA , VNS , VTZ 
Air India,2019-05-24,Mumbai,Hyderabad,13:55,15:25,1.5,0,3100,24,5,0.0,afternoon,afternoon,1,1,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IndiGo,2019-06-06,Delhi,Cochin,17:05,22:25,5.33,1,6493,6,6,0.0,afternoon,evening,1,1,0,0,0,[' BLR '],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-06-06,Kolkata,Banglore,06:30,23:35,17.08,1,14571,6,6,0.0,early morning,night,1,1,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-06-15,Delhi,Cochin,05:30,19:00,13.5,2,10368,15,6,0.0,early morning,evening,1,0,0,0,0,"[' JAI ', ' BOM ']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-06-03,Delhi,Cochin,15:00,04:25,13.42,1,14714,3,6,1.0,afternoon,mid night,1,1,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SpiceJet,2019-05-18,Chennai,Kolkata,08:20,10:35,2.25,0,3543,18,5,0.0,morning,morning,0,1,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Air Asia,2019-06-06,Kolkata,Banglore,07:35,19:25,11.83,1,6810,6,6,0.0,early morning,evening,1,1,0,0,0,[' DEL '],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SpiceJet,2019-03-24,Kolkata,Banglore,09:00,11:30,2.5,0,5201,24,3,0.0,morning,morning,0,1,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Multiple carriers,2019-06-24,Delhi,Cochin,17:30,01:30,8.0,1,13377,24,6,1.0,afternoon,mid night,1,1,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Multiple carriers Premium economy,2019-03-21,Delhi,Cochin,07:30,18:50,11.33,1,14629,21,3,0.0,early morning,evening,1,1,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IndiGo,2019-04-09,Delhi,Cochin,07:30,21:00,13.5,1,6093,9,4,0.0,early morning,evening,1,1,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Multiple carriers,2019-06-12,Delhi,Cochin,11:35,01:30,13.92,3,15419,12,6,1.0,morning,mid night,1,1,0,0,0,"[' GWL ', ' IDR ', ' BOM ']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Air India,2019-05-21,Kolkata,Banglore,16:50,13:45,20.92,2,13484,21,5,1.0,afternoon,afternoon,1,1,0,0,0,"[' BOM ', ' COK ']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Air India,2019-05-18,Delhi,Cochin,21:00,07:40,10.67,1,8372,18,5,1.0,evening,early morning,1,1,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Air India,2019-03-15,Banglore,New Delhi,08:15,11:20,27.08,2,8534,15,3,1.0,morning,morning,1,1,0,0,0,"[' HYD ', ' VGA ']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Jet Airways,2019-05-15,Banglore,Delhi,17:45,20:45,3.0,0,4030,15,5,0.0,afternoon,evening,1,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-06-24,Delhi,Cochin,09:35,04:25,18.83,2,13292,24,6,1.0,morning,mid night,1,1,0,0,0,"[' IDR ', ' BOM ']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Air India,2019-03-09,Delhi,Cochin,08:00,19:15,11.25,1,16754,9,3,0.0,morning,evening,1,1,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IndiGo,2019-03-01,Kolkata,Banglore,17:15,19:55,2.67,0,6565,1,3,0.0,afternoon,evening,1,1,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-05-27,Delhi,Cochin,22:50,19:00,20.17,1,16079,27,5,1.0,evening,evening,1,1,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-05-09,Delhi,Cochin,21:25,12:35,15.17,2,11507,9,5,1.0,evening,afternoon,1,0,0,0,0,"[' IDR ', ' BOM ']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vistara,2019-03-06,Mumbai,Hyderabad,07:30,09:25,25.92,1,12395,6,3,1.0,early morning,morning,1,1,0,0,0,[' DEL '],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IndiGo,2019-03-01,Banglore,New Delhi,19:35,00:35,5.0,1,22153,1,3,1.0,evening,mid night,1,1,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-06-27,Delhi,Cochin,06:45,12:35,29.83,2,10919,27,6,1.0,early morning,afternoon,1,0,0,0,0,"[' NAG ', ' BOM ']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-03-24,Kolkata,Banglore,21:10,04:45,7.58,1,13759,24,3,1.0,evening,mid night,1,1,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Air India,2019-04-18,Delhi,Cochin,05:10,08:00,2.83,0,6094,18,4,0.0,early morning,morning,1,1,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Air India,2019-05-21,Kolkata,Banglore,09:25,13:45,28.33,2,11542,21,5,1.0,morning,afternoon,1,1,0,0,0,"[' BOM ', ' COK ']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-03-01,Banglore,New Delhi,11:40,10:25,22.75,1,25735,1,3,1.0,morning,morning,1,1,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-03-06,Banglore,New Delhi,22:50,23:00,24.17,1,17471,6,3,1.0,evening,night,1,1,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-06-09,Kolkata,Banglore,16:30,23:35,7.08,1,10844,9,6,0.0,afternoon,night,1,0,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Air India,2019-06-03,Delhi,Cochin,19:00,07:40,12.67,1,8372,3,6,1.0,evening,early morning,1,1,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IndiGo,2019-06-15,Chennai,Kolkata,11:35,14:00,2.42,0,3858,15,6,0.0,morning,afternoon,1,1,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IndiGo,2019-03-15,Banglore,New Delhi,01:30,04:15,2.75,0,5694,15,3,0.0,mid night,mid night,1,1,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-03-03,Delhi,Cochin,18:15,18:50,24.58,1,17234,3,3,1.0,evening,evening,1,1,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-04-09,Delhi,Cochin,09:25,04:25,19.0,2,11546,9,4,1.0,morning,mid night,1,1,0,0,0,"[' LKO ', ' BOM ']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Vistara,2019-03-03,Banglore,New Delhi,07:00,09:40,2.67,0,8028,3,3,0.0,early morning,morning,1,1,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-06-15,Banglore,Delhi,19:50,22:50,3.0,0,8016,15,6,0.0,evening,evening,1,1,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Air India,2019-05-24,Kolkata,Banglore,20:30,20:25,23.92,1,10413,24,5,1.0,evening,evening,1,1,0,0,0,[' DEL '],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Air India,2019-03-12,Banglore,New Delhi,11:05,22:10,11.08,2,11948,12,3,0.0,morning,evening,1,1,0,0,0,"[' CCU ', ' GAU ']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-04-01,Mumbai,Hyderabad,10:20,11:50,1.5,0,3205,1,4,0.0,morning,morning,1,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IndiGo,2019-05-18,Banglore,Delhi,13:00,15:50,2.83,0,4423,18,5,0.0,afternoon,afternoon,1,1,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vistara,2019-03-24,Banglore,New Delhi,07:00,09:40,2.67,0,4878,24,3,0.0,early morning,morning,1,1,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IndiGo,2019-04-15,Delhi,Cochin,17:05,22:15,5.17,1,5912,15,4,0.0,afternoon,evening,1,1,0,0,0,[' BLR '],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Air India,2019-05-12,Kolkata,Banglore,05:50,08:55,27.08,2,11411,12,5,1.0,early morning,morning,1,1,0,0,0,"[' IXR ', ' DEL ']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Multiple carriers,2019-06-24,Delhi,Cochin,07:00,21:00,14.0,1,7618,24,6,0.0,early morning,evening,1,1,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-04-12,Banglore,Delhi,15:15,18:10,2.92,0,7229,12,4,0.0,afternoon,evening,1,1,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IndiGo,2019-06-27,Delhi,Cochin,15:10,20:00,4.83,1,6147,27,6,0.0,afternoon,evening,1,1,0,0,0,[' BLR '],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-06-15,Delhi,Cochin,18:25,04:25,10.0,2,14237,15,6,1.0,evening,mid night,1,1,0,0,0,"[' BDQ ', ' BOM ']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IndiGo,2019-03-21,Delhi,Cochin,07:45,13:40,5.92,1,6101,21,3,0.0,early morning,afternoon,1,1,0,0,0,[' AMD '],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Air India,2019-05-21,Kolkata,Banglore,16:50,05:35,12.75,2,12324,21,5,1.0,afternoon,early morning,1,1,0,0,0,"[' BOM ', ' GOI ']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vistara,2019-03-01,Banglore,New Delhi,06:40,21:55,15.25,1,18387,1,3,0.0,early morning,evening,1,1,0,0,0,[' AMD '],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-06-03,Delhi,Cochin,16:00,04:25,12.42,1,10262,3,6,1.0,afternoon,mid night,1,0,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-06-15,Delhi,Cochin,09:00,19:00,10.0,1,10262,15,6,0.0,morning,evening,1,0,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-04-21,Banglore,Delhi,07:10,10:10,3.0,0,7229,21,4,0.0,early morning,morning,1,1,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Air Asia,2019-06-27,Kolkata,Banglore,22:50,01:20,2.5,0,3807,27,6,1.0,evening,mid night,1,1,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Multiple carriers,2019-03-21,Delhi,Cochin,15:15,01:35,10.33,1,7695,21,3,1.0,afternoon,mid night,1,1,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Air India,2019-05-18,Kolkata,Banglore,05:50,08:55,27.08,2,12723,18,5,1.0,early morning,morning,1,1,0,0,0,"[' IXR ', ' DEL ']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SpiceJet,2019-05-15,Mumbai,Hyderabad,13:15,14:45,1.5,0,2175,15,5,0.0,afternoon,afternoon,0,1,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IndiGo,2019-05-27,Delhi,Cochin,09:15,01:30,16.25,1,6628,27,5,1.0,morning,mid night,1,1,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-06-12,Delhi,Cochin,14:35,04:25,13.83,2,13376,12,6,1.0,afternoon,mid night,1,1,0,0,0,"[' NAG ', ' BOM ']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
IndiGo,2019-03-27,Kolkata,Banglore,15:10,17:45,2.58,0,4148,27,3,0.0,afternoon,afternoon,1,1,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-03-27,Delhi,Cochin,05:25,04:25,23.0,2,9254,27,3,1.0,early morning,mid night,1,0,0,0,0,"[' IDR ', ' BOM ']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-06-24,Banglore,Delhi,18:55,22:00,3.08,0,8016,24,6,0.0,evening,evening,1,1,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-05-01,Banglore,Delhi,17:45,20:45,3.0,0,4030,1,5,0.0,afternoon,evening,1,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-05-12,Banglore,Delhi,17:45,20:45,3.0,0,5198,12,5,0.0,afternoon,evening,1,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Air Asia,2019-04-15,Kolkata,Banglore,19:55,22:25,2.5,0,4409,15,4,0.0,evening,evening,1,1,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Air India,2019-03-01,Mumbai,Hyderabad,13:55,15:25,1.5,0,10082,1,3,0.0,afternoon,afternoon,1,1,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-05-18,Kolkata,Banglore,14:05,10:05,20.0,1,9663,18,5,1.0,afternoon,morning,1,0,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SpiceJet,2019-04-03,Banglore,Delhi,05:55,08:35,2.67,0,3971,3,4,0.0,early morning,morning,1,1,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IndiGo,2019-03-15,Chennai,Kolkata,07:55,10:15,2.33,0,6297,15,3,0.0,early morning,morning,1,1,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SpiceJet,2019-05-09,Banglore,Delhi,05:55,08:35,2.67,0,3573,9,5,0.0,early morning,morning,0,1,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-05-21,Kolkata,Banglore,14:05,22:35,8.5,1,10844,21,5,0.0,afternoon,evening,1,0,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IndiGo,2019-04-27,Banglore,Delhi,06:05,08:50,2.75,0,4423,27,4,0.0,early morning,morning,1,1,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-03-06,Banglore,New Delhi,14:05,21:20,7.25,1,19225,6,3,0.0,afternoon,evening,1,1,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IndiGo,2019-03-12,Chennai,Kolkata,22:05,00:30,2.42,0,6297,12,3,1.0,evening,mid night,1,1,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SpiceJet,2019-03-06,Kolkata,Banglore,22:20,00:40,2.33,0,3849,6,3,1.0,evening,mid night,1,1,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Multiple carriers,2019-03-06,Delhi,Cochin,08:00,15:30,7.5,1,15078,6,3,0.0,morning,afternoon,1,1,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IndiGo,2019-05-12,Kolkata,Banglore,19:20,23:45,4.42,1,4205,12,5,0.0,evening,night,1,1,0,0,0,[' HYD '],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Air India,2019-05-27,Banglore,Delhi,13:20,16:10,2.83,0,5228,27,5,0.0,afternoon,afternoon,1,1,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Multiple carriers,2019-06-06,Delhi,Cochin,07:00,21:00,14.0,1,7408,6,6,0.0,early morning,evening,1,1,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-06-09,Banglore,Delhi,11:10,14:05,2.92,0,7229,9,6,0.0,morning,afternoon,1,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-06-15,Delhi,Cochin,14:35,04:25,13.83,2,10919,15,6,1.0,afternoon,mid night,1,0,0,0,0,"[' NAG ', ' BOM ']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-05-01,Banglore,Delhi,15:15,18:10,2.92,0,4544,1,5,0.0,afternoon,evening,1,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-03-21,Delhi,Cochin,08:00,04:25,20.42,1,6540,21,3,1.0,morning,mid night,1,0,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet Airways,2019-05-21,Delhi,Cochin,10:00,19:00,9.0,1,16079,21,5,0.0,morning,evening,1,1,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Multiple carriers,2019-06-01,Delhi,Cochin,18:15,01:30,7.25,1,13377,1,6,1.0,evening,mid night,1,1,0,0,0,[' BOM '],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IndiGo,2019-06-03,Banglore,Delhi,18:55,21:50,2.92,0,4823,3,6,0.0,evening,evening,1,1,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
